	salami_id	Album	Album Artist	Artist	Artwork Count	BPM	Bit Rate	Comments	Compilation	Composer	Date Added	Date Modified	Disc Count	Disc Number	File Folder Count	Genre	Grouping	Kind	Library Folder Count	Location	Name	Persistent ID	Play Count	Play Date	Play Date UTC	Sample Rate	Size	Sort Album	Sort Album Artist	Sort Artist	Sort Name	Total Time	Track Count	Track ID	Track Number	Track Type	Volume Adjustment	Year	salami_length	youtube_id	youtube_length	coverage	coverage_percent	onset_in_youtube	onset_in_salami	file_name
40	170	The Rostropovich Edition		Mstislav Rostropovich			192	From CD		Franz Josef Haydn	2010-04-24 22:08:10	2006-09-30 23:58:30	3.0	2.0	5	Classical - Classical		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Mstislav%20Rostropovich/The%20Rostropovich%20Edition/Cello%20Concerto%20in%20D%20major%20-%202_%20II.%20A.mp3	Cello Concerto in D major - 2: II. Adagio	EEBFCB5DC4BE01C3				44100	7454711	Rostropovich Edition				310517	7.0	225797	5.0	File			310.51758333333333	nbWRPvFbZSg	313.0	306.9	0.9883498277472744	1.2	1.1	Cello Concerto No. 2 in D Major, Hob. VIIb2 - II. Adagio-nbWRPvFbZSg.mp3
41	176	Listen Brief 4th Edition		English Chamber Orchestra - Murray Perahia			192	From CD	True	Wolfgang Amadeus Mozart	2010-04-24 22:06:32	2006-09-30 23:58:02	6.0	3.0	5	Classical - Classical		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Concerto%20For%20Piano%20And%20Orchestra%20In%207.mp3	Concerto For Piano And Orchestra In G, K. 453, III - 1	6E611B9FD7A8D377				44100	1148336					47751	40.0	217868	11.0	File		2000.0	47.751875	rAVJGOXrrxc	472.0	46.4	0.9716895933405756	0.5	0.3	Piano Concerto No. 17 in G Major, K. 453 - III. Allegretto-rAVJGOXrrxc.mp3
42	186	Complete Viola Quintets Volume 1		Guarneri Quartet			192	From CD		Wolfgang Amadeus Mozart	2010-04-24 22:07:33	2006-09-30 23:58:08			5	Classical - Classical		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Guarneri%20Quartet/Complete%20Viola%20Quintets%20Volume%201/Viola%20Quintet%20in%20G%20Minor%20K.%20516%20-%201_.mp3	Viola Quintet in G Minor K. 516 - 1: Allegro	56DF8B45D177CC47				44100	15658251					652329	8.0	223487	5.0	File		1985.0	652.3298333333332	60iTktxIV6E	650.0	378.9	0.5808411337924909	0.5	0.4	String Quintet No. 4 in G Minor, K. 516 - I. Allegro-60iTktxIV6E.mp3
43	192	Operamania		Mirella Freni,Renata Scotto			192	From CD	True	Wolfgang Amadeus Mozart	2010-04-24 22:07:06	2006-09-30 23:58:28	5.0	3.0	5	Classical - Classical		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Operamania/Sull'aria.mp3	Sull'aria	4CA56AACFE4171E1				44100	5019630					209057	20.0	220775	12.0	File		1994.0	209.0579583333333	rguiOWLm1tg	209.0	198.2	0.9480624491892301	0.8	0.6	Renata Scotto & Mirella Freni 'Canzonetta sull' aria'-rguiOWLm1tg.mp3
44	198	Operamania		Thomas Allen			192	From CD	True	Wolfgang Amadeus Mozart	2010-04-24 22:07:06	2006-09-30 23:58:48	5.0	3.0	5	Classical - Classical		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Operamania/Se%20vuol%20ballare.mp3	Se vuol ballare	BB6A854E44DDB309				44100	3795837					158066	20.0	220751	13.0	File		1994.0	158.06695833333333	RWOGipu8OAc	265.0	147.1	0.9306182743758116	51.2	0.7	Le Nozze di Figaro - Mozart - 'Se vuol ballare, signor Contino' (Solti) [4]-RWOGipu8OAc.mp3
45	200	Encores!		Liszt Ferenc Chamber Orchestra - Janos Rolla			192	From CD		Roman Hoffstetter	2010-04-24 22:07:52	2006-09-30 23:58:22			5	Classical - Classical		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Liszt%20Ferenc%20Chamber%20Orchestra%20-%20Janos%20R/Encores!/Serenade.mp3	Serenade	53A69E980A288405				44100	5009529					208640	13.0	224816	7.0	File			208.64	ylxR6-wyghE	209.0	197.6	0.9470858895705522	1.0	1.0	Serenade-ylxR6-wyghE.mp3
46	204	Musica Sacra		Sofia Chamber Choir			160	From UoM		Wolfgang Amadeus Mozart	2010-04-24 22:08:25	2006-09-30 23:58:44			5	Classical - Classical		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Sofia%20Chamber%20Choir/Musica%20Sacra/Ave%20verum%20corpus.mp3	Ave verum corpus	AE59C8E8FCC89245				44100	3768537					188316	16.0	227261	8.0	File			188.31675	n0-wtP8TZQE	190.0	147.3	0.7821927683012796	33.2	33.2	Ave Verum Corpus-n0-wtP8TZQE.mp3
47	216	An Introduction to Early Music		Ensemble Unicorn			192	From CD	True		2010-04-24 22:06:25	2006-09-30 23:58:04			5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/An%20Introduction%20to%20Early%20Music/Belicha.mp3	Belicha	12F4FA143166B37E				44100	3257316	Introduction to Early Music				135627	18.0	217436	5.0	File		1994.0	135.62779166666667	p-4kNaeUVq8	140.0	129.0	0.9511324958902536	0.4	0.5	Ensemble Unicorn - Belicha-p-4kNaeUVq8.mp3
48	218	Missa de Beata Virgine / Motets a la vierge		A Sei Voci			192	From CD		Josquin Desprez	2010-04-24 22:05:53	2006-09-30 23:57:20			5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/A%20Sei%20Voci/Missa%20de%20Beata%20Virgine%20_%20Motets%20a%20la%20vie/Missa%20de%20Beata%20Virgine%20-%20Agnus%20Dei%20I.mp3	Missa de Beata Virgine - Agnus Dei I	2276DE5559E80AF8				44100	2104357			Sei Voci		87588	29.0	214490	17.0	File		1995.0	87.58858333333332	fmZPX5FV4Xk	88.0	85.5	0.9761546168022281	0.1	0.1	Missa de beata Virgine - XVII. Agnus Dei No. 1-fmZPX5FV4Xk.mp3
49	228	Canto Gregoriano		Benedictine Monks of Santo Domingo De Silos			192	From CD			2010-04-24 22:06:09	2006-09-30 23:57:30	2.0	2.0	5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Benedictine%20Monks%20of%20Santo%20Domingo%20De%20Si/Canto%20Gregoriano/Nos%20Autem.mp3	Nos Autem	710884F9A7A6FD82				44100	4268593					177763	18.0	216179	1.0	File		1993.0	177.76329166666667	x2VfPAlJfVA	177.0	170.7	0.9602657466542	0.4	1.3	Nos autem. Introito (Modo IV) (Remasterizado)-x2VfPAlJfVA.mp3
50	232	Norton Recorded Anthology of Western Music		De Organographia			192	From CD	True		2010-04-24 22:06:47	2006-09-30 23:57:48	12.0	1.0	5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Epitaph%20of%20Seiklos.mp3	Epitaph of Seiklos	4B347CB6C5DF58D5				44100	1707515					71053	58.0	219065	1.0	File			71.05308333333333	H4h6uVlfSxk	67.0	63.8	0.8979202169270158	0.3	0.1	Epitáfio de Seikilos-H4h6uVlfSxk.mp3
51	236	Norton Recorded Anthology of Western Music		Ensemble Projects Ars Nova			192	From CD	True	Baude Cordier	2010-04-24 22:06:44	2006-09-30 23:58:04	12.0	2.0	5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Belle,%20Bonne,%20Sage.mp3	Belle, Bonne, Sage	10BD78A1EE597E21				44100	3483651					145057	69.0	218762	5.0	File			145.05795833333337	1Pf1xgdzKyY	146.0	138.2	0.952722632993536	0.9	0.2	Bell, Bonne, Sage-1Pf1xgdzKyY.mp3
52	244	Norton Recorded Anthology of Western Music		The Medieval Ensemble of London			192	From CD	True	Johannes Ockeghem	2010-04-24 22:06:46	2006-09-30 23:58:26	12.0	2.0	5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/D'ung%20Aultre%20Amer.mp3	D'ung Aultre Amer	B3D27BDFB64707E3				44100	1659889			Medieval Ensemble of London		69067	69.0	218945	20.0	File			69.06779166666666	OudcDaEQ8Co	271.0	63.1	0.9135951574147864	4.6	1.0	Ockeghem- D’un autre amer -The Medieval Ensemble of London _ Jean Fouquet-OudcDaEQ8Co.mp3
53	250	Canto Gregoriano		Benedictine Monks of Santo Domingo De Silos			192	From CD			2010-04-24 22:06:09	2006-09-30 23:57:30	2.0	2.0	5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Benedictine%20Monks%20of%20Santo%20Domingo%20De%20Si/Canto%20Gregoriano/Christe%20Redemptor.mp3	Christe Redemptor	DF9482432E02B337				44100	4320638					179931	18.0	216137	12.0	File		1993.0	179.93145833333332	dsjYK0xOBV4	186.0	170.1	0.945359980826032	5.1	0.5	Canto a Cristo Redentor. Gregoriano - Christe Redemptor omnium traducido-dsjYK0xOBV4.mp3
54	252	Canto Gregoriano		Benedictine Monks of Santo Domingo De Silos			192	From CD			2010-04-24 22:06:09	2006-09-30 23:57:30	2.0	2.0	5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Benedictine%20Monks%20of%20Santo%20Domingo%20De%20Si/Canto%20Gregoriano/Gloria%20XV.mp3	Gloria XV	27DA4A262E52027E				44100	3288688					136933	18.0	216152	4.0	File		1993.0	136.93391666666668	YKQYXBUpxEc	137.0	127.8	0.9332969005122299	0.6	0.6	Gloria XV (Modo IV)-YKQYXBUpxEc.mp3
55	254	A la via! - Médiévales de rue du XIIe au XVIe siecle		Strada & Ensemble Anonymus			160	From UoM			2010-04-24 22:08:26	2006-09-30 23:58:44			5	Classical - Renaissance & Med.		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Strada%20&%20Ensemble%20Anonymus/A%20la%20via!%20-%20Me%CC%81die%CC%81vales%20de%20rue%20du%20XIIe%20au/Chanconetta%20Tedesca.mp3	Chanconetta Tedesca	44CA0905F02055F4				44100	3770106	la via! - Médiévales de rue du XIIe au XVIe siecle				188395	19.0	227372	8.0	File		1995.0	188.3951	aHWckbyKmLc	534.0	181.2	0.961808454678492	3.0	0.5	Strada-Anonymus #3-aHWckbyKmLc.mp3
56	264	Great Pianists of the 20th Century Vol. 78		Maurizio Pollini			192	From CD		Robert Schumann	2010-04-24 22:08:02	2006-10-04 01:30:08	2.0	1.0	5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Maurizio%20Pollini/Great%20Pianists%20Of%20The%2020th%20Century%20Vol_/Piano%20Sonata%20No.%201%20in%20F%20sharp%20minor,.mp3	Piano Sonata No. 1 in F sharp minor, Op. 11 [1]Introduzione. Un poco adagio - Allegro vivace - Più lento	CA364039A99AD060				44100	17332236					722076	8.0	225332	1.0	File		1998.0	722.07675	2bKWRDsC02o	1925.0	202.4	0.2803026132609865	458.5	77.8	Schumann - Piano Sonata No. 1 (Maurizio Pollini)-2bKWRDsC02o.mp3
57	268	The Chopin Experience Vol. 3 - Chopin the Poet		Vladimir Ashkenazy			192	From CD		Fryderyk Chopin	2010-04-24 22:08:41	2006-09-30 23:58:50	5.0	3.0	5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Vladimir%20Ashkenazy/The%20Chopin%20Experience%20Vol.%203%20-%20Chopin%20th/Berceuse%20in%20Db,%20Op.57.mp3	Berceuse in Db, Op.57	B7811BB3A61206CE				44100	7251571	Chopin Experience Vol. 3 - Chopin the Poet				302053	15.0	228737	4.0	File		1994.0	302.0539166666667	TGXXLaO0Ke4	1369.0	290.3	0.9610866934076616	807.3	1.8	Chopin - Berceuse in D-flat major, Op.57 (Michelangeli, Rubinstein, Moravec, Ashkenazy, Pollini)-TGXXLaO0Ke4.mp3
58	272	Images		Glenn Gould			192	From CD		Richard Strauss	2010-04-24 22:07:29	2006-09-30 23:58:06	2.0	2.0	5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Glenn%20Gould/Images/Piano%20Sonata%20in%20B%20minor,%20Op.%205%20(2nd.mp3	Piano Sonata in B minor, Op. 5 (2nd mvt.)	D5ABF96CB1F4A711				44100	3862958					160862	13.0	223214	9.0	File		1995.0	160.86204166666667	xH_JkLJoBpI	158.0	154.3	0.9592070223734676	1.3	0.4	R. Strauss - Piano Sonata in B minor - III. Scherzo, Trio-xH_JkLJoBpI.mp3
59	274	Viola Bouquet		Nobuko Imai & Roland Pöntinen			192	From CD		Edward Elgar	2010-04-24 22:08:15	2006-09-30 23:58:34			5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Nobuko%20Imai%20&%20Roland%20Po%CC%88ntinen/Viola%20Bouquet/Salut%20D'amour,%20Op.12.mp3	Salut D'amour, Op.12	75D51F3FEFC49DC1				44100	4155707					173061	16.0	226202	3.0	File		1996.0	173.06125	RQxVflQK7lM	173.0	169.4	0.9788441953354664	1.5	1.1	Elgar - Salut d'amour, Op. 12 (Arr. Viola & Piano)-RQxVflQK7lM.mp3
60	276	The Rostropovich Edition		Mstislav Rostropovich			192	From CD		Nikolai Miaskovsky	2010-04-24 22:08:10	2006-09-30 23:58:30	3.0	3.0	5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Mstislav%20Rostropovich/The%20Rostropovich%20Edition/Cello%20Concerto%20Op%2066%20C%20minor_%20Lento.mp3	Cello Concerto Op 66 C minor: Lento ma non toppo	164B16155CA17FBF				44100	15794850	Rostropovich Edition				658024	15.0	225809	14.0	File			658.0245	vODC7VoNrD8	360.0	303.6	0.4613809972121099	1.9	2.2	Cello Concerto in C Minor, Op. 66 - I. Lento ma non troppo - Andante-vODC7VoNrD8.mp3
61	280	Operamania		Plácido Domingo			192	From CD	True	Georges Bizet	2010-04-24 22:07:05	2006-09-30 23:58:38	5.0	4.0	5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Operamania/La%20fleur%20que%20tu%20m'avais%20jetee.mp3	La fleur que tu m'avais jetee	2D91FE8606BD360B				44100	5691715					237061	19.0	220649	4.0	File		1994.0	237.06125	vt8PNSpie5g	248.0	229.9	0.9697915623072096	5.0	0.5	Placido Domingo - Flower song - Carmen-vt8PNSpie5g.mp3
62	282	Dvorák - Requiem		Czech Philharmonic			192	From CD		Antonín Dvorák	2010-04-24 22:07:17	2006-09-30 23:57:44	2.0	1.0	5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Czech%20Philharmonic/Dvora%CC%81k%20-%20Requiem/Requiem%20-%20Agnus%20Dei.mp3	Requiem - Agnus Dei	A00F50D61389020F				44100	15915135					663040	6.0	221930	5.0	File			663.04	I8OT2HVx23g	5760.0	257.9	0.3889659749034749	5137.6	36.0	Antonín Dvořák Requiem Op.89, Karel Ančerl-I8OT2HVx23g.mp3
63	294	Famous Spanish Guitar Music		Pepe Romero			192	From CD		Francisco Tárrega	2010-04-24 22:08:17	2006-09-30 23:58:36			5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Pepe%20Romero/Famous%20Spanish%20Guitar%20Music/Tango%20Maria.mp3	Tango Maria	24DEBDE7ABEA079C				44100	3327520					138553	13.0	226436	8.0	File		1982.0	138.5535	myTQlGH6AJU	140.0	133.2	0.9613614957399126	2.5	1.0	Pepe Romero - Tango - Tarrega-myTQlGH6AJU.mp3
64	298	Great Pianists of the 20th Century		Sviatoslav Richter			192	From CD		Alexander Scriabin	2010-04-24 22:08:27	2006-09-30 23:58:46	2.0	1.0	5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Sviatoslav%20Richter/Great%20Pianists%20of%20the%2020th%20Century/E%CC%81tudes,%20op.%2008%20no.%2005%20in%20E.mp3	Études, op. 08 no. 05 in E	E40CAB5885B438DB				44100	3436037					143072	21.0	227465	11.0	File		1999.0	143.07266666666666	LBYIxhnnQi4	1615.0	139.7	0.9764268972876252	178.6	1.5	Sviatoslav Richter plays Scriabin Etudes (selection)-LBYIxhnnQi4.mp3
65	302	Viola Bouquet		Nobuko Imai & Roland Pöntinen			192	From CD		Johann Sebastian Bach & Zoltán Kodály	2010-04-24 22:08:15	2006-09-30 23:58:34			5	Classical - Romantic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Nobuko%20Imai%20&%20Roland%20Po%CC%88ntinen/Viola%20Bouquet/Fantasia%20Cromatica%20In%20D%20Minor,%20BWV%209.mp3	Fantasia Cromatica In D Minor, BWV 903	6210F8C92E7DD6DE				44100	10995639					458057	16.0	226190	14.0	File		1996.0	458.05716666666666	jpG9l5_Yri4	458.0	378.6	0.826534388174984	1.6	1.2	J.S. Bach - Fantasia cromatica in D Minor, BWV 903 (Arr. Kodály)-jpG9l5_Yri4.mp3
66	308	SXSW 2007 Showcasing Artists		Nathan			128	From W	True		2010-04-23 22:57:22	2007-04-26 14:15:56			5	Country		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/SXSW%202007%20Showcasing%20Artists/The%20Wind.mp3	The Wind	A7B3E7AB95421004				44100	4524160				Wind	282644		28087		File		2007.0	282.6529375	vuAIHmhJvs4	280.0	274.7	0.9718632412939278	3.6	1.6	Nathan - The Wind [Official Music Vdeo]-vuAIHmhJvs4.mp3
67	310	SXSW 2007 Showcasing Artists		Kim Beggs			160	From W	True		2010-04-23 22:57:12	2007-04-26 14:05:16			5	Country		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/SXSW%202007%20Showcasing%20Artists/Lips%20Stained%20Red%20with%20Wine.mp3	Lips Stained Red with Wine	C801DAC9403246B8				44100	5329024					266422		27874		File		2007.0	266.42925	7PeKI8Z5css	266.0	257.5	0.9664854740986584	0.5	0.5	Lips Stained Red with Wine-7PeKI8Z5css.mp3
68	312	SXSW 2007 Showcasing Artists		LZ Love			128	From W	True		2010-04-23 22:57:14	2007-04-26 14:10:14			5	Country		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/SXSW%202007%20Showcasing%20Artists/My%20Higher%20Ground.mp3	My Higher Ground	C80033BB35D58B4C				44100	3014784					188786		27940		File		2007.0	188.3616875	UjCEjVIGzv8	189.0	185.2	0.9832148058240346	0.3	0.3	My Higher Ground-UjCEjVIGzv8.mp3
69	316	The Real Music Box - Bonus Disc		The Holy Modal Rounders			160	From CD	True	J. Scherman?	2010-04-23 22:08:35	2006-09-30 22:30:32			5	Country		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Real%20Music%20Box%20-%20Bonus%20Disc/Synergy.mp3	Synergy	F0491C77BC844F54				44100	4413280	Real Music Box - Bonus Disc		Holy Modal Rounders		220551	23.0	3742	9.0	File		1972.0	220.55185	0cHsD8AyPSU	224.0	215.3	0.9761876855714428	1.1	0.9	The Holy Modal Rounders ~ Synergy-0cHsD8AyPSU.mp3
70	318	The Real Music Box - Bonus Disc		Cowboy Jazz			160	From CD	True	B. Kirchen	2010-04-23 22:08:35	2006-09-30 22:25:20			5	Country		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Real%20Music%20Box%20-%20Bonus%20Disc/Too%20Much%20Fun.mp3	Too Much Fun	05D6C09303EF482E				44100	4405435	Real Music Box - Bonus Disc				220160	23.0	3745	22.0	File		1981.0	220.16	VlDbUiBQwoo	217.0	177.6	0.8066860465116279	33.5	33.8	Cowboy Jazz - Too Much Fun-VlDbUiBQwoo.mp3
71	320	At The Ryman		Emmylou Harris			128	From UoM		Doyle Lawson, Charlie Waller, Robert Yates	2010-04-23 22:58:59	2006-09-30 22:27:36			5	Country		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Emmylou%20Harris/At%20The%20Ryman/Calling%20My%20Children%20Home.mp3	Calling My Children Home	74F18F5AC8D63DD5				44100	3123328					195056	16.0	31999	11.0	File		1992.0	195.087	vYtfHNU6Gc0	195.0	192.0	0.9841762905780496	1.9	1.9	Calling My Children Home (Live)-vYtfHNU6Gc0.mp3
72	322	Whoa Nellie		Nelly Furtado			128	From UoM			2010-04-23 23:05:06	2006-09-30 22:46:12			5	Dance Pop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Nelly%20Furtado/Whoa%20Nellie/Party.mp3	Party	B41F8AA0385D3503				44100	3888539					242991	11.0	47938	8.0	File		2000.0	242.991	-eLYm3e0gEI	250.0	236.0	0.9712293870966416	0.6	0.5	Party's Just Begun--eLYm3e0gEI.mp3
73	324	Oops!...I Did It Again		Britney Spears			192	From CD		Steve Lunt	2010-04-23 22:53:59	2006-09-30 22:20:56			5	Dance Pop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Britney%20Spears/Oops!...I%20Did%20It%20Again/One%20Kiss%20From%20You.mp3	One Kiss From You	30E66ACAE1568EB6				44100	4939367					205714	12.0	22417	8.0	File		2000.0	205.71429166666667	S3anFUuK5JQ	206.0	201.6	0.9799999716435192	0.4	0.2	Britney Spears One Kiss from You Lyrics-S3anFUuK5JQ.mp3
74	326	NB		Natasha Bedingfield			192	From W			2010-04-23 23:04:45	2008-06-27 17:16:02			5	Dance Pop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Natasha%20Bedingfield/NB/How%20Do%20You%20Do.mp3	How Do You Do	EA134A819122CAE4				44100	5371375					223791	14.0	46669	1.0	File		2007.0	223.71265306122453	stYAPyJxrLs	222.0	218.0	0.9744643274170948	1.3	0.7	Natasha Bedingfield-How do you do WITH LYRICS!!-stYAPyJxrLs.mp3
75	328	Stripped		Christina Aguilera			192	From CD		Alicia Keys	2010-04-23 22:55:19	2006-09-30 22:24:42			5	Dance Pop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Christina%20Aguilera/Stripped/Stripped%20Part%202.mp3	Stripped Part 2	D6CE6C4686123900				44100	1116285					46419	20.0	24301	17.0	File		2002.0	46.419625	pw3-fAavWMM	47.0	43.2	0.9306408657976016	1.1	1.1	Christina Aguilera - 17. Stripped Pt. 2 (Album Version)-pw3-fAavWMM.mp3
76	330	C Compilation		Fergie			238	From W	True		2010-04-23 22:55:40	2006-10-29 00:30:50			5	Dance Pop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation/London%20Bridge.mp3	London Bridge	A62C5C10EF2DC724				44100	6264957					210050		25471		File		2006.0	210.0	9WgKubW5Z0o	211.0	205.4	0.978095238095238	1.9	1.2	Fergie - London Bridge (oh shit)  HQ-9WgKubW5Z0o.mp3
77	332	FutureSex/LoveSounds		Justin Timberlake			192	From W			2010-04-23 23:01:31	2007-01-29 13:55:20			5	Dance Pop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Justin%20Timberlake/FutureSex_LoveSounds/13-justin_timberlake-pose_(feat_snoo.mp3	13-justin_timberlake-pose_(feat_snoo	6CE73D9DAE937562				44100	6892860					287111	13.0	39739	13.0	File			287.11716666666666	6t05xjrsAoE	287.0	281.5	0.9804359776467564	0.3	0.3	Justin Timberlake - 13 - Pose (feat. Snoop Dogg)-6t05xjrsAoE.mp3
78	334	A Girl Like Me		Rihanna			151	From W			2010-04-23 23:07:37	2006-10-01 19:30:36			5	Dance Pop		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Rihanna/A%20Girl%20Like%20Me/Crazy%20Little%20Thing%20Called%20Love.mp3	Crazy Little Thing Called Love	6F5F2FEBBEF09B05				44100	3850509	Girl Like Me				203885	16.0	52699	8.0	File		2006.0	203.83346938775512	f5u2uOM49eI	213.0	197.3	0.967947023580674	4.9	0.3	Rihanna - Crazy little thing called love-f5u2uOM49eI.mp3
79	338	Maxinquaye		Tricky			174	From W			2010-04-23 23:14:59	2006-09-30 22:58:28			5	Electronica		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Tricky/Maxinquaye/Feed%20Me.mp3	Feed Me	FD1232214D546368				44100	5316142					243722	12.0	65119	12.0	File		1995.0	243.66666666666663	wFK2r0OgmF4	243.0	240.5	0.9870041039671684	0.2	0.1	Tricky - Feed me-wFK2r0OgmF4.mp3
